dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.1482,0.2867,0.7,0.0494,0.1879,0.7,0.0494,0.1879,0.7003,0.1469,0.2854,0.7,0.0491,0.1877,0.7,0.0489,0.1877,0.0,0.0031,0.0105,0.0,0.0,0.0,0.0999,0.202,-0.0201,0.1019,-0.1571,-0.0727,-0.2485,-0.0,-0.0,0.0,-0.0,0.0003,0.0003,0.0003,3.0,3.0
0.05,0.7,0.1487,0.2872,0.7,0.0496,0.1881,0.7,0.0496,0.1881,0.7005,0.147,0.2855,0.7,0.0493,0.1879,0.7,0.0491,0.1879,0.0034,0.0031,0.0106,0.0,0.0,0.0,0.0999,0.202,-0.0201,0.1019,-0.1568,-0.0724,-0.2482,0.0012,0.0024,-0.0005,0.0012,-0.002,-0.0022,-0.0022,3.0,3.0
0.05,0.7,0.1491,0.2876,0.7,0.0497,0.1882,0.7,0.0497,0.1882,0.6998,0.1487,0.2872,0.6999,0.0498,0.1883,0.6996,0.0496,0.1883,0.0,0.0032,0.0107,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1588,-0.0745,-0.2504,0.0,-0.0,0.0,0.0,-0.0002,-0.0003,-0.0002,3.0,3.0
0.05,0.7,0.1494,0.2879,0.7,0.0498,0.1883,0.7,0.0498,0.1883,0.7001,0.1488,0.2873,0.7,0.0496,0.1882,0.7,0.0494,0.1882,0.0,0.0032,0.0107,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.159,-0.0749,-0.2505,-0.0,0.0,-0.0,-0.0,0.0002,0.0002,0.0002,3.0,3.0
0.05,0.7,0.1497,0.2882,0.7,0.0499,0.1884,0.7,0.0499,0.1884,0.7003,0.1488,0.2873,0.7,0.0497,0.1883,0.7,0.0495,0.1883,0.0,0.0032,0.0107,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1588,-0.0747,-0.2504,-0.0,-0.0,0.0,-0.0,0.0001,0.0001,0.0001,3.0,3.0
0.05,0.7,0.1498,0.2883,0.7,0.0499,0.1884,0.7,0.0499,0.1884,0.7004,0.1488,0.2873,0.7,0.0498,0.1884,0.7,0.0496,0.1884,0.0,0.0032,0.0107,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1587,-0.0746,-0.2502,-0.0,0.0,-0.0,-0.0,0.0001,0.0001,0.0001,3.0,3.0
0.05,0.7,0.1499,0.2884,0.7,0.05,0.1885,0.7,0.05,0.1885,0.7004,0.1488,0.2873,0.7,0.0499,0.1884,0.7,0.0497,0.1884,0.0,0.0032,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1586,-0.0745,-0.2501,-0.0,-0.0,0.0,-0.0,0.0001,0.0001,0.0001,3.0,3.0
0.05,0.7,0.15,0.2885,0.7,0.05,0.1885,0.7,0.05,0.1885,0.7005,0.1488,0.2873,0.7,0.0499,0.1884,0.7,0.0497,0.1884,0.0,0.0032,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1586,-0.0744,-0.2501,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.15,0.2885,0.7,0.05,0.1885,0.7,0.05,0.1885,0.7005,0.1488,0.2873,0.7,0.0499,0.1885,0.7,0.0497,0.1885,0.0,0.0032,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0744,-0.2501,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.15,0.2885,0.7,0.05,0.1885,0.7,0.05,0.1885,0.7005,0.1489,0.2873,0.7,0.0499,0.1885,0.7,0.0497,0.1885,0.0,0.0032,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0744,-0.25,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.15,0.2885,0.7,0.05,0.1885,0.7,0.05,0.1885,0.7005,0.1489,0.2873,0.7,0.0499,0.1885,0.7,0.0497,0.1885,0.0,0.0032,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0744,-0.25,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,3.0,3.0
0.05,0.7,0.15,0.2884,0.7,0.0499,0.1885,0.7,0.0499,0.1885,0.7005,0.1489,0.2873,0.7,0.0499,0.1885,0.7,0.0497,0.1885,0.0,0.0032,0.0108,0.0,0.0,0.0,0.1011,0.2044,-0.0206,0.1032,-0.1585,-0.0744,-0.2501,-0.0,-0.0,0.0,-0.0,0.0,-0.0002,-0.0002,3.0,3.0
