dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.4,0.4332,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7627,0.2586,0.4221,0.5038,-0.0267,0.1436,0.5217,-0.0192,0.1416,0.1934,0.0786,0.0647,0.0,0.0,1.0,-0.0399,0.3293,0.0119,0.3786,-0.4459,-0.3672,-0.5765,0.0044,0.193,0.0057,0.005,-0.0229,-0.1254,-0.1646,3.0,3.0
0.05,0.7,0.4,0.4448,0.505,0.0,0.1385,0.505,0.0,0.1385,0.6993,0.3999,0.4335,0.5043,0.0227,0.1436,0.4941,0.0785,0.1414,0.012,0.0875,0.1952,1.0,1.0,1.0,-0.0355,0.5223,0.0176,0.3836,-0.4689,-0.4927,-0.5823,-0.0021,-0.1309,-0.0112,0.0017,0.0047,0.0049,0.0058,2.0,3.0
0.05,0.7,0.4,0.4557,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7514,0.3054,0.4333,0.5049,-0.0411,0.1421,0.5235,0.012,0.1381,0.1337,0.1154,0.0692,0.0,1.0,1.0,-0.0376,0.3914,0.0064,0.3854,-0.4642,-0.4878,-0.5765,0.0129,-0.0477,-0.001,0.014,-0.0242,0.1542,0.0058,2.0,3.0
0.05,0.7,0.4,0.4659,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7587,0.2694,0.4552,0.502,-0.0077,0.1444,0.5061,-0.0071,0.1439,0.1778,0.0405,0.0604,1.0,0.0,1.0,-0.0247,0.3437,0.0054,0.3994,-0.4884,-0.3336,-0.5707,-0.0096,0.1765,-0.0007,-0.0089,0.0049,-0.1607,-0.1679,3.0,3.0
0.05,0.7,0.4,0.4754,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7109,0.4001,0.4446,0.5074,0.0206,0.1391,0.4988,0.0766,0.1372,0.0389,0.0771,0.1898,1.0,1.0,1.0,-0.0342,0.5202,0.0048,0.3904,-0.4835,-0.4943,-0.5823,0.0017,-0.1258,-0.0099,0.0071,0.0048,0.0049,0.0058,2.0,3.0
0.05,0.7,0.4,0.4841,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7563,0.3067,0.451,0.5039,-0.0406,0.1426,0.5221,0.0131,0.1392,0.1345,0.1118,0.0628,1.0,1.0,1.0,-0.0325,0.3945,-0.0051,0.3975,-0.4787,-0.4893,-0.5765,-0.0034,0.026,-0.0021,-0.003,0.0048,0.0049,0.0058,2.0,3.0
0.05,0.7,0.4,0.4922,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7538,0.327,0.4475,0.5055,-0.0258,0.1406,0.5089,0.0312,0.1387,0.117,0.0735,0.0891,1.0,1.0,1.0,-0.0359,0.4204,-0.0072,0.3945,-0.4739,-0.4844,-0.5707,-0.0014,-0.0114,-0.0054,0.001,0.0047,0.0048,0.0057,2.0,3.0
0.05,0.7,0.4,0.4995,0.505,0.0,0.1385,0.505,0.0,0.1385,0.761,0.3178,0.448,0.5046,-0.0297,0.1407,0.512,0.0275,0.1389,0.1318,0.0814,0.0784,1.0,1.0,1.0,-0.0373,0.409,-0.0126,0.3955,-0.4691,-0.4796,-0.565,-0.0021,-0.0016,-0.0039,-0.0006,0.0047,0.0048,0.0057,2.0,3.0
0.05,0.7,0.4,0.5061,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7656,0.3165,0.4469,0.5049,-0.0287,0.14,0.5113,0.0293,0.1386,0.139,0.0779,0.0793,0.0,1.0,1.0,-0.0395,0.4075,-0.0165,0.3949,-0.4644,-0.4748,-0.5594,0.0351,-0.0811,0.0084,0.036,-0.0761,0.1556,0.0056,2.0,3.0
0.05,0.7,0.4,0.512,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7621,0.254,0.5035,0.4962,-0.0119,0.1484,0.5036,-0.01,0.1476,0.1935,0.0449,0.0587,1.0,0.0,1.0,-0.0043,0.3264,-0.0081,0.4308,-0.5405,-0.3192,-0.5538,-0.0125,0.192,0.0017,-0.0154,0.0054,-0.1651,-0.1753,3.0,3.0
