dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.0,0.1385,0.5,0.0,0.1385,0.5,0.0,0.1385,0.7,0.0,0.1385,0.5001,-0.0005,0.1385,0.5001,0.0005,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1392,-0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.0001,0.1385,0.5,0.0,0.1385,0.5,0.0,0.1385,0.7,0.0,0.1385,0.5001,-0.0005,0.1385,0.5001,0.0005,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1392,-0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.0002,0.1385,0.5,0.0,0.1385,0.5,0.0,0.1385,0.7,0.0,0.1385,0.5001,-0.0005,0.1385,0.5001,0.0005,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1392,-0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.0005,0.1385,0.5,0.0,0.1385,0.5,0.0,0.1385,0.7,0.0,0.1385,0.5001,-0.0005,0.1385,0.5001,0.0005,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1392,-0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.0009,0.1385,0.5,0.0,0.1385,0.5,0.0,0.1385,0.7,0.0,0.1385,0.5001,-0.0005,0.1385,0.5001,0.0005,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1392,-0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.0015,0.1385,0.5,0.0,0.1385,0.5,0.0,0.1385,0.7,0.0,0.1385,0.5001,-0.0005,0.1385,0.5001,0.0005,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1392,-0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.0023,0.1385,0.5001,0.0,0.1385,0.5001,0.0,0.1385,0.7,0.0,0.1385,0.5001,-0.0005,0.1385,0.5001,0.0005,0.1385,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1392,-0.1392,0.0,0.0033,0.0,0.0,0.0,-0.0033,-0.0033,3.0,3.0
0.05,0.7,0.0034,0.1385,0.5001,0.0,0.1385,0.5001,0.0,0.1385,0.7,0.0023,0.1385,0.5003,-0.0,0.1385,0.5,0.0009,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,-0.0,0.0,0.1359,-0.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7,0.0048,0.1385,0.5001,0.0,0.1385,0.5001,0.0,0.1385,0.7,0.0023,0.1385,0.5001,-0.0001,0.1385,0.5002,0.0008,0.1385,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,-0.0,0.0,0.1359,-0.1426,0.0,0.0035,0.0,0.0,0.0,-0.0035,-0.0035,3.0,3.0
0.05,0.7,0.0064,0.1385,0.5002,0.0,0.1385,0.5002,0.0,0.1385,0.7,0.0048,0.1385,0.5003,0.0004,0.1385,0.5001,0.0013,0.1385,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0068,0.0,-0.0,0.0,0.1324,-0.146,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0032,3.0,3.0
0.05,0.7,0.0084,0.1385,0.5002,0.0,0.1385,0.5002,0.0,0.1385,0.7,0.0048,0.1385,0.5001,0.0004,0.1385,0.5002,0.0,0.1385,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,-0.0,0.0,0.1324,-0.1493,0.0,0.0051,0.0,0.0,0.0,-0.0051,-0.0051,3.0,3.0
0.05,0.7,0.0106,0.1385,0.5003,0.0,0.1385,0.5003,0.0,0.1385,0.7,0.0084,0.1385,0.5004,0.001,0.1385,0.5,0.0006,0.1385,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,-0.0,0.0,0.1273,-0.1544,0.0,0.0032,0.0,0.0,0.0,-0.0032,-0.0032,3.0,3.0
0.05,0.7,0.0133,0.1385,0.5004,0.0,0.1385,0.5004,0.0,0.1385,0.7,0.0106,0.1385,0.5003,0.0014,0.1385,0.5002,0.001,0.1385,0.0037,0.0036,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,-0.0,0.0,0.124,-0.1577,0.0,0.0037,0.0,0.0,0.0,-0.0073,-0.0037,3.0,3.0
0.05,0.7,0.0162,0.1385,0.5004,0.0,0.1385,0.5004,0.0,0.1385,0.7,0.0133,0.1385,0.5005,0.0005,0.1385,0.5003,0.0014,0.1385,0.0042,0.0,0.0036,0.0,0.0,0.0,0.0,0.0189,0.0,-0.0,0.0,0.1167,-0.1614,0.0,0.0042,0.0,0.0,0.0,-0.0042,-0.0078,3.0,3.0
0.05,0.7,0.0195,0.1385,0.5005,0.0,0.1385,0.5005,0.0,0.1385,0.7,0.0162,0.1385,0.5006,0.001,0.1385,0.5002,0.0005,0.1385,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.0,-0.0,0.0,0.1125,-0.1692,0.0,0.0047,0.0,0.0,0.0,-0.0047,-0.0047,3.0,3.0
0.05,0.7,0.0232,0.1385,0.5006,0.0,0.1385,0.5006,0.0,0.1385,0.7,0.0195,0.1385,0.5006,0.0015,0.1385,0.5003,0.001,0.1385,0.0052,0.0041,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,-0.0,0.0,0.1077,-0.1739,0.0,0.0052,0.0,0.0,0.0,-0.0093,-0.0052,3.0,3.0
0.05,0.7,0.0272,0.1385,0.5007,0.0,0.1385,0.5007,0.0,0.1385,0.7,0.0232,0.1385,0.5009,0.0007,0.1385,0.5005,0.0016,0.1385,0.0057,0.0,0.0041,0.0,0.0,0.0,0.0,0.0331,0.0,-0.0,0.0,0.0985,-0.1791,0.0,0.0057,0.0,0.0,0.0,-0.0057,-0.0099,3.0,3.0
0.05,0.7,0.0316,0.1385,0.5008,0.0,0.1385,0.5008,0.0,0.1385,0.7,0.0272,0.1385,0.5009,0.0014,0.1385,0.5004,0.0007,0.1385,0.0062,0.0035,0.0,0.0,0.0,0.0,0.0,0.0388,0.0,-0.0,0.0,0.0927,-0.189,0.0,0.0062,0.0,0.0,0.0,-0.0098,-0.0062,3.0,3.0
0.05,0.7,0.0363,0.1385,0.5009,0.0,0.1385,0.5009,0.0,0.1385,0.7,0.0316,0.1385,0.5011,0.0008,0.1385,0.5005,0.0014,0.1385,0.0068,0.0,0.0034,0.0,0.0,0.0,0.0,0.0451,0.0,-0.0,0.0,0.0829,-0.1952,0.0,0.0068,0.0,0.0,0.0,-0.0068,-0.0102,3.0,3.0
0.05,0.7,0.0414,0.1385,0.501,0.0,0.1385,0.501,0.0,0.1385,0.7,0.0363,0.1385,0.5011,0.0016,0.1385,0.5005,0.0008,0.1385,0.0073,0.0042,0.0,0.0,0.0,0.0,0.0,0.0518,0.0,-0.0,0.0,0.0762,-0.2054,0.0,0.0073,0.0,0.0,0.0,-0.0115,-0.0073,3.0,3.0
0.05,0.7,0.0469,0.1385,0.5012,0.0,0.1385,0.5012,0.0,0.1385,0.7,0.0414,0.1385,0.5014,0.0009,0.1385,0.5007,0.0016,0.1385,0.0078,0.0,0.004,0.0,0.0,0.0,0.0,0.0591,0.0,-0.0,0.0,0.0647,-0.2127,0.0,0.0078,0.0,0.0,0.0,-0.0078,-0.0117,3.0,3.0
0.05,0.7,0.0526,0.1385,0.5013,0.0,0.1385,0.5013,0.0,0.1385,0.7,0.0469,0.1385,0.5014,0.0019,0.1385,0.5007,0.0009,0.1385,0.0082,0.0049,0.0,0.0,0.0,0.0,0.0,0.0668,0.0,-0.0,0.0,0.0569,-0.2244,0.0,0.0082,0.0,0.0,0.0,-0.0132,-0.0082,3.0,3.0
0.05,0.7,0.0588,0.1385,0.5014,0.0,0.1385,0.5014,0.0,0.1385,0.7,0.0526,0.1385,0.5017,0.0011,0.1385,0.5009,0.0018,0.1385,0.0087,0.0,0.0045,0.0,0.0,0.0,0.0,0.0751,0.0,-0.0,0.0,0.0438,-0.2327,0.0,0.0087,0.0,0.0,0.0,-0.0087,-0.0132,3.0,3.0
0.05,0.7,0.0652,0.1385,0.5016,0.0,0.1385,0.5016,0.0,0.1385,0.7,0.0588,0.1385,0.5017,0.0021,0.1385,0.5009,0.001,0.1385,0.0092,0.0056,0.0,0.0,0.0,0.0,0.0,0.0838,0.0,-0.0,0.0,0.0351,-0.2458,0.0,0.0092,0.0,0.0,0.0,-0.0148,-0.0092,3.0,3.0
0.05,0.7,0.072,0.1385,0.5017,0.0,0.1385,0.5017,0.0,0.1385,0.7,0.0652,0.1385,0.502,0.0012,0.1385,0.5012,0.002,0.1385,0.0096,0.0031,0.0049,0.0,0.0,0.0,0.0,0.0929,0.0,-0.0,0.0,0.0203,-0.255,0.0,0.0096,0.0,0.0,0.0,-0.0126,-0.0145,3.0,3.0
